Shipment_ID,Order_ID,Customer_Name,Source_City,Destination_City,Shipment_Date,Delivery_Date,Transport_Mode,Weight_Kg,Distance_Km,Vendor,Cost,Selling_Price,Delivery_Status,Damage_Flag,Delivery_Time_Days,Return_Reason,Driver_Rating ,Vehicle_Type,Fuel_Consumption_Litres
11039,13766,Unknown,Chennai,Coimbatore,26-04-2021,26-02-2022,Unknown,20,150,BlueDart,500,2000,Unknown,1,9,Unknown,5,Container,15
11040,5536,John,Kolkata,Mumbai,08-05-2022,07-03-2023,Road,20,300,FedEx,1000,700,Unknown,1,6,Wrong Item,3,Unknown,10
11041,6625,Aisha,Chennai,Hyderabad,01-04-2021,01-05-2023,Air,20,20,Unknown,1000,1600,Cancelled,1,6,Unknown,3,Container,15
11042,12973,Unknown,Pune,Bangalore,24-06-2021,06-04-2022,Road,10,400,Gati,800,300,Unknown,1,8,Unknown,3,Unknown,20
11043,13577,Unknown,Hyderabad,Mumbai,30-05-2023,24-02-2021,Unknown,20,150,Gati,500,2000,Cancelled,1,8,Unknown,5,Unknown,20
11044,13070,Unknown,Kolkata,Unknown,01-01-2021,15-01-2023,Sea,20,150,DHL,1500,2000,Unknown,1,4,Damaged,3,Bike,15
11045,13666,John,Pune,Mumbai,23-12-2021,16-01-2022,Rail,20,50,FedEx,800,300,Unknown,1,5,Unknown,3,Container,20
11046,13609,Unknown,Chennai,Unknown,08-10-2022,11-01-2023,Unknown,10,300,BlueDart,800,1200,Delayed,1,2,Unknown,3,Unknown,20
11047,11490,Ram,Chennai,Delhi,06-07-2021,11-07-2021,Air,25,150,FedEx,200,1200,Unknown,1,4,Late,3,Truck,10
11048,8600,Vikram,Delhi,Pune,26-09-2021,11-08-2021,Sea,30,100,ABC Logistics,1500,300,Unknown,1,6,Wrong Item,3,Mini Van,15
11049,11783,Ram,Kolkata,Unknown,10-08-2021,09-02-2022,Air,20,50,FedEx,500,1200,In Transit,1,6,Wrong Item,3,Unknown,20
11050,14146,Vikram,Unknown,Bangalore,30-05-2021,15-05-2022,Rail,30,150,BlueDart,200,1200,Cancelled,1,2,Late,5,Bike,25
11051,9971,Unknown,Chennai,Delhi,01-04-2023,16-04-2023,Unknown,30,150,DHL,200,1600,Cancelled,1,2,Unknown,4,Unknown,25
11052,6205,Unknown,Mumbai,Unknown,08-01-2022,30-10-2022,Unknown,30,300,ABC Logistics,800,1200,Cancelled,1,10,Unknown,3,Unknown,30
11053,6990,Unknown,Unknown,Unknown,30-06-2021,02-04-2023,Rail,20,20,FedEx,200,1600,Unknown,1,7,Late,4,Truck,20
11054,10299,Unknown,Coimbatore,Hyderabad,29-01-2021,05-05-2023,Air,20,400,Gati,1500,1200,Delivered,1,10,Unknown,2,Mini Van,30
11055,8572,Aisha,Unknown,Chennai,23-05-2023,08-10-2021,Air,5,20,BlueDart,800,1200,Unknown,1,5,Wrong Item,3,Unknown,30
11056,10975,John,Unknown,Bangalore,26-09-2022,27-01-2022,Rail,5,20,DHL,800,700,Unknown,1,3,Late,4,Mini Van,30
11057,11320,John,Hyderabad,Kolkata,06-03-2022,15-05-2023,Road,20,100,Unknown,500,1200,Cancelled,1,3,Unknown,3,Bike,15
11058,9380,John,Bangalore,Delhi,05-07-2021,20-09-2022,Rail,10,400,BlueDart,1500,1600,Unknown,1,7,Damaged,2,Unknown,20
11059,9757,Unknown,Mumbai,Chennai,23-04-2023,06-07-2022,Unknown,15,300,FedEx,1500,700,Returned,1,3,Unknown,4,Unknown,20
11060,7713,Vikram,Bangalore,Chennai,02-06-2023,26-05-2021,Unknown,20,300,Unknown,800,300,Unknown,1,6,Unknown,2,Mini Van,20
11061,10588,Unknown,Chennai,Mumbai,11-11-2021,01-04-2021,Unknown,20,300,DHL,1000,1600,Delayed,1,10,Unknown,3,Truck,10
11062,5966,Unknown,Hyderabad,Mumbai,20-04-2021,01-05-2023,Rail,15,400,Gati,800,1200,Cancelled,1,5,Late,2,Bike,15
11063,9944,John,Pune,Kolkata,02-07-2021,30-04-2023,Sea,10,200,ABC Logistics,1500,300,In Transit,1,2,Unknown,3,Truck,10
11064,8432,Ram,Chennai,Kolkata,17-01-2023,23-04-2022,Unknown,5,100,FedEx,800,1200,Delivered,1,3,Unknown,1,Truck,10
11065,5688,John,Bangalore,Unknown,14-06-2021,27-04-2022,Unknown,20,300,DHL,800,1200,Unknown,1,4,Unknown,3,Unknown,10
11066,9243,Unknown,Chennai,Kolkata,31-08-2021,17-11-2021,Unknown,15,200,ABC Logistics,800,2000,Returned,1,1,Unknown,2,Unknown,10
11067,8701,Unknown,Coimbatore,Chennai,30-06-2022,07-07-2022,Road,20,50,Unknown,800,300,Unknown,1,4,Wrong Item,3,Unknown,25
11068,13533,Unknown,Delhi,Unknown,19-11-2022,12-09-2021,Sea,20,200,DHL,800,1200,Delayed,1,4,Unknown,3,Unknown,20
11069,10182,Aisha,Coimbatore,Unknown,04-03-2021,11-12-2021,Rail,30,50,Unknown,500,1200,Delivered,1,3,Late,3,Unknown,10
11070,14916,Unknown,Hyderabad,Pune,15-10-2021,31-05-2021,Road,20,400,FedEx,800,2000,Returned,1,10,Unknown,3,Container,15
11071,11704,Ram,Pune,Pune,25-07-2021,29-07-2022,Unknown,30,150,DHL,800,1200,Delivered,1,9,Unknown,5,Truck,10
11072,9422,John,Coimbatore,Pune,04-07-2021,27-02-2021,Sea,5,150,Gati,1500,2000,Delayed,1,3,Unknown,5,Mini Van,25
11073,14984,John,Kolkata,Bangalore,11-09-2021,03-01-2022,Sea,30,200,Unknown,800,1200,Delayed,1,2,Damaged,2,Bike,15
11074,6759,Sita,Pune,Bangalore,28-10-2021,26-09-2021,Road,30,400,DHL,500,1200,Cancelled,1,7,Damaged,5,Container,20
11075,14181,Vikram,Bangalore,Kolkata,27-05-2022,21-03-2022,Unknown,25,300,FedEx,800,2000,In Transit,1,9,Unknown,4,Unknown,20
11076,7482,Ram,Coimbatore,Pune,19-03-2022,10-10-2021,Road,15,200,DHL,1500,2000,Cancelled,1,6,Wrong Item,5,Unknown,20
11077,13058,Sita,Delhi,Hyderabad,14-05-2022,20-09-2021,Air,15,200,ABC Logistics,500,700,Unknown,1,5,Damaged,1,Container,15
11078,5951,Unknown,Pune,Mumbai,26-04-2021,08-02-2022,Unknown,20,300,ABC Logistics,800,700,Unknown,1,1,Damaged,5,Unknown,20
11079,13914,Aisha,Chennai,Hyderabad,20-02-2023,10-02-2022,Road,20,50,Unknown,500,1200,Delivered,1,3,Late,4,Container,25
11080,7079,Vikram,Delhi,Pune,26-10-2021,19-03-2022,Rail,15,300,Unknown,800,300,Cancelled,1,9,Late,3,Truck,20
11081,7717,Ram,Chennai,Pune,21-08-2021,30-05-2023,Unknown,15,100,BlueDart,1000,1200,Delayed,1,8,Wrong Item,4,Truck,25
11082,9524,John,Coimbatore,Mumbai,09-05-2023,03-02-2021,Unknown,20,150,Unknown,800,1200,Delayed,1,9,Unknown,2,Unknown,30
11083,14692,Unknown,Mumbai,Pune,18-01-2022,08-09-2022,Unknown,20,20,Unknown,800,700,Delayed,1,8,Wrong Item,3,Mini Van,20
11084,13477,Ram,Mumbai,Delhi,15-01-2023,04-03-2021,Air,20,20,Unknown,800,1200,Cancelled,1,1,Unknown,4,Bike,10
11085,12311,John,Bangalore,Chennai,12-06-2022,13-03-2021,Road,30,150,BlueDart,800,700,Unknown,1,8,Late,2,Bike,20
11086,12186,Unknown,Delhi,Unknown,21-01-2021,17-02-2022,Unknown,20,200,Gati,1500,300,Unknown,1,8,Damaged,2,Unknown,25
11087,7065,Vikram,Chennai,Mumbai,13-04-2022,10-06-2022,Air,5,100,ABC Logistics,1000,1600,Unknown,1,5,Unknown,5,Mini Van,30
11088,5768,Unknown,Unknown,Pune,05-07-2022,08-10-2021,Rail,20,300,BlueDart,500,1200,Returned,1,6,Unknown,5,Bike,30
11089,10490,Unknown,Delhi,Bangalore,22-03-2022,02-02-2023,Unknown,10,150,DHL,500,1600,Cancelled,1,2,Damaged,2,Container,20
11090,11645,John,Kolkata,Bangalore,20-04-2021,23-02-2023,Unknown,20,400,Gati,800,1200,Cancelled,1,1,Damaged,3,Container,10
11091,10083,Aisha,Bangalore,Chennai,27-03-2022,06-12-2022,Road,15,300,FedEx,1000,1200,Cancelled,1,8,Unknown,1,Bike,20
11092,10232,Unknown,Unknown,Bangalore,07-11-2021,15-10-2021,Road,20,150,BlueDart,200,1200,Cancelled,1,7,Wrong Item,3,Container,20
11093,10797,Unknown,Unknown,Unknown,04-11-2022,05-07-2022,Rail,25,100,Unknown,1500,1200,Delayed,1,4,Late,2,Unknown,20
11094,14138,John,Chennai,Coimbatore,03-03-2023,14-07-2022,Air,20,150,Unknown,800,300,Unknown,1,6,Wrong Item,5,Container,20
11095,9926,Aisha,Mumbai,Coimbatore,08-11-2022,24-03-2023,Unknown,20,150,BlueDart,800,700,In Transit,1,6,Wrong Item,4,Unknown,15
11096,11016,Unknown,Pune,Coimbatore,09-10-2021,15-04-2023,Rail,10,100,Unknown,1000,1600,Cancelled,1,7,Wrong Item,1,Unknown,20
11097,8335,Unknown,Kolkata,Chennai,16-03-2023,26-12-2021,Air,5,20,Unknown,500,1600,Cancelled,1,2,Late,3,Container,10
11098,13038,Unknown,Unknown,Chennai,24-10-2021,26-07-2021,Sea,20,400,Unknown,800,700,In Transit,1,6,Wrong Item,3,Unknown,20
11099,9873,Vikram,Chennai,Unknown,05-07-2021,03-05-2021,Sea,30,150,Unknown,1500,300,Cancelled,1,2,Wrong Item,4,Bike,10
11100,6481,Vikram,Chennai,Mumbai,20-05-2021,07-12-2022,Air,30,150,ABC Logistics,800,700,Unknown,1,7,Unknown,5,Truck,15
11101,11305,Unknown,Coimbatore,Kolkata,16-10-2021,20-01-2021,Road,10,100,Gati,800,2000,In Transit,1,3,Damaged,4,Container,15
11102,8451,Unknown,Mumbai,Coimbatore,26-01-2022,18-09-2022,Road,15,300,Unknown,1500,2000,Delayed,1,6,Unknown,4,Bike,25
11103,5054,Ram,Delhi,Bangalore,24-05-2022,23-05-2022,Sea,20,50,ABC Logistics,800,1200,Returned,1,6,Late,5,Container,15
11104,12643,Aisha,Pune,Hyderabad,09-01-2021,07-06-2023,Road,15,300,ABC Logistics,500,2000,Cancelled,1,6,Unknown,4,Mini Van,15
11105,8462,Unknown,Coimbatore,Kolkata,27-07-2021,17-02-2021,Road,10,50,Unknown,800,1600,Returned,1,7,Unknown,2,Unknown,20
11106,5832,Aisha,Unknown,Unknown,04-09-2021,09-05-2022,Air,15,100,Gati,800,1200,Cancelled,1,7,Unknown,3,Unknown,20
11107,10954,Unknown,Pune,Mumbai,16-06-2021,01-03-2022,Unknown,30,200,DHL,800,1600,Delivered,1,10,Unknown,1,Truck,20
11108,13519,Sita,Bangalore,Bangalore,23-06-2021,01-02-2022,Air,20,300,Unknown,800,300,Unknown,1,4,Unknown,3,Unknown,20
11109,12221,Sita,Mumbai,Pune,21-05-2021,22-06-2021,Road,20,150,BlueDart,200,1200,Unknown,1,3,Unknown,3,Container,20
11110,8310,Unknown,Unknown,Mumbai,02-02-2022,11-02-2022,Air,30,300,ABC Logistics,800,700,Delivered,1,1,Unknown,5,Bike,20
11111,8300,Unknown,Chennai,Coimbatore,19-11-2021,10-04-2023,Unknown,5,20,BlueDart,200,1200,Delayed,1,7,Unknown,1,Truck,20
11112,11722,Sita,Unknown,Coimbatore,29-09-2021,23-01-2023,Sea,30,100,Gati,1000,1200,Returned,1,9,Unknown,2,Container,10
11113,12218,Unknown,Unknown,Pune,30-03-2023,11-12-2022,Unknown,15,20,DHL,800,1200,Returned,1,1,Damaged,5,Mini Van,20
11114,12776,Unknown,Hyderabad,Unknown,28-04-2022,28-01-2023,Unknown,20,200,FedEx,1500,1200,In Transit,1,5,Late,2,Bike,20
11115,8675,Unknown,Hyderabad,Unknown,07-03-2022,18-01-2022,Unknown,20,200,Unknown,800,1600,Unknown,1,4,Unknown,3,Unknown,20
11116,8054,John,Unknown,Mumbai,27-07-2021,20-09-2022,Road,20,300,Unknown,800,700,In Transit,1,10,Unknown,3,Container,30
11117,12970,Unknown,Unknown,Pune,25-04-2023,30-04-2023,Road,20,300,DHL,500,1600,Cancelled,1,2,Unknown,3,Bike,20
11118,7143,Sita,Unknown,Unknown,12-12-2021,07-11-2021,Unknown,30,20,Gati,200,300,In Transit,1,7,Wrong Item,1,Container,10
11119,10207,Aisha,Hyderabad,Unknown,02-06-2023,11-04-2021,Unknown,20,400,DHL,500,1200,In Transit,1,7,Unknown,3,Unknown,20
11120,14503,Unknown,Coimbatore,Chennai,24-05-2022,19-02-2022,Rail,10,300,Unknown,1000,700,Returned,1,8,Damaged,3,Mini Van,30
11121,7538,Unknown,Bangalore,Mumbai,24-06-2022,28-04-2022,Rail,30,100,FedEx,200,1600,Delivered,1,3,Unknown,3,Unknown,20
11122,9547,Unknown,Hyderabad,Bangalore,23-09-2022,18-11-2021,Sea,20,50,ABC Logistics,500,2000,Returned,1,6,Unknown,3,Unknown,10
11123,10619,John,Bangalore,Unknown,29-07-2021,27-12-2021,Unknown,30,400,DHL,500,1200,Unknown,1,4,Unknown,3,Unknown,10
11124,13356,Unknown,Chennai,Delhi,06-05-2022,27-04-2021,Air,10,50,Unknown,800,2000,In Transit,1,6,Unknown,2,Unknown,30
11125,11612,Unknown,Bangalore,Hyderabad,29-07-2022,07-05-2022,Unknown,20,20,Unknown,1000,1600,Cancelled,1,6,Unknown,3,Unknown,30
11126,10005,Vikram,Coimbatore,Mumbai,10-08-2021,13-10-2021,Rail,5,150,Gati,800,1200,Delivered,1,3,Unknown,4,Truck,30
11127,5822,Ram,Unknown,Kolkata,10-10-2021,16-06-2023,Road,20,150,Unknown,800,1200,In Transit,1,4,Unknown,3,Bike,30
11128,5943,Sita,Bangalore,Unknown,23-02-2021,23-05-2022,Unknown,20,100,Unknown,1000,300,In Transit,1,6,Wrong Item,3,Container,10
11129,11150,Unknown,Pune,Chennai,21-03-2022,24-05-2023,Air,10,400,DHL,200,300,Unknown,1,1,Unknown,4,Unknown,30
11130,9425,Unknown,Delhi,Pune,28-04-2022,28-03-2021,Unknown,25,20,FedEx,200,1200,Cancelled,1,7,Damaged,3,Mini Van,15
11131,13966,Unknown,Hyderabad,Coimbatore,02-06-2021,07-01-2021,Air,20,200,Gati,1500,1600,Cancelled,1,7,Unknown,3,Container,20
11132,7198,Vikram,Unknown,Pune,08-10-2022,04-09-2021,Air,20,400,DHL,500,300,In Transit,1,7,Unknown,3,Truck,20
11133,9242,Unknown,Kolkata,Pune,04-12-2021,04-06-2021,Road,25,150,Gati,800,700,In Transit,1,2,Wrong Item,3,Mini Van,20
11134,8695,Unknown,Chennai,Unknown,20-04-2023,14-06-2022,Rail,20,200,Unknown,200,300,Returned,1,1,Wrong Item,4,Truck,20
11135,8452,Unknown,Delhi,Mumbai,25-02-2023,15-09-2022,Air,30,400,FedEx,800,2000,Delayed,1,9,Unknown,3,Container,20
11136,14106,Aisha,Pune,Pune,15-03-2021,20-07-2021,Unknown,25,20,ABC Logistics,800,1600,Cancelled,1,2,Unknown,3,Mini Van,20
11137,6308,Ram,Mumbai,Unknown,25-10-2021,11-08-2022,Rail,20,200,FedEx,1000,700,Unknown,1,5,Unknown,3,Unknown,20
11138,9177,Vikram,Coimbatore,Delhi,14-02-2023,07-04-2021,Sea,25,300,ABC Logistics,800,1200,Cancelled,1,5,Unknown,1,Container,20
11139,13705,Ram,Unknown,Bangalore,22-08-2021,12-02-2022,Road,20,200,Unknown,200,300,Unknown,1,6,Unknown,5,Bike,15
11140,11852,Sita,Delhi,Delhi,28-01-2022,10-01-2021,Rail,5,400,BlueDart,800,1200,Unknown,1,8,Late,4,Truck,20
11141,11035,Unknown,Unknown,Mumbai,26-06-2022,23-09-2021,Rail,15,200,Unknown,800,2000,Unknown,1,1,Unknown,3,Bike,10
11142,8594,Unknown,Unknown,Coimbatore,15-10-2022,06-07-2022,Air,20,100,Unknown,800,1200,Returned,1,6,Unknown,4,Bike,10
11143,9841,Aisha,Unknown,Delhi,15-09-2021,18-07-2021,Unknown,20,300,Unknown,200,1200,Delivered,1,7,Damaged,1,Container,20
11144,6409,Unknown,Chennai,Unknown,07-08-2021,27-10-2022,Air,20,300,Unknown,800,300,Unknown,1,3,Unknown,3,Container,25
11145,9566,Ram,Bangalore,Unknown,12-01-2023,19-06-2021,Unknown,15,150,FedEx,800,1200,Unknown,1,2,Unknown,1,Unknown,20
11146,9491,Vikram,Hyderabad,Hyderabad,27-09-2021,20-03-2021,Road,20,300,ABC Logistics,1500,2000,Delivered,1,5,Unknown,3,Unknown,20
11147,6555,Sita,Mumbai,Unknown,30-04-2022,17-08-2022,Rail,30,50,BlueDart,1500,1200,Delivered,1,4,Unknown,4,Mini Van,15
11148,5804,Sita,Unknown,Kolkata,16-02-2023,03-01-2023,Unknown,20,100,BlueDart,1500,1200,Cancelled,1,9,Wrong Item,4,Container,15
11149,6279,Unknown,Unknown,Kolkata,31-03-2022,20-02-2023,Unknown,20,150,BlueDart,800,2000,Delayed,1,6,Late,4,Truck,20
11150,12083,Unknown,Unknown,Mumbai,30-06-2022,01-06-2021,Unknown,15,50,Unknown,200,2000,Delayed,1,1,Wrong Item,1,Container,20
11151,10986,Vikram,Kolkata,Unknown,28-05-2022,17-05-2023,Air,20,200,Gati,1000,1200,Unknown,1,6,Unknown,2,Container,30
11152,10619,Unknown,Chennai,Hyderabad,27-12-2022,11-02-2023,Air,30,150,FedEx,800,2000,Returned,1,3,Late,2,Unknown,20
11153,6387,Unknown,Unknown,Chennai,14-12-2022,31-10-2022,Sea,10,50,FedEx,800,1200,Unknown,1,3,Wrong Item,4,Bike,25
11154,7679,Unknown,Kolkata,Pune,05-12-2021,12-08-2021,Unknown,20,150,Unknown,1000,1600,Delivered,1,4,Unknown,4,Bike,10
11155,7106,Vikram,Mumbai,Delhi,28-09-2022,18-04-2021,Road,10,300,Unknown,800,2000,Delivered,1,7,Unknown,5,Unknown,10
11156,13173,Ram,Mumbai,Unknown,31-01-2021,01-08-2021,Rail,25,100,FedEx,1000,1600,In Transit,1,5,Unknown,3,Unknown,10
11157,9223,Unknown,Hyderabad,Pune,30-07-2022,11-03-2022,Rail,20,150,FedEx,800,1200,Returned,1,6,Unknown,1,Mini Van,10
11158,9831,Unknown,Pune,Chennai,26-12-2022,03-09-2021,Rail,20,150,Gati,1000,1200,Unknown,1,10,Late,5,Mini Van,15
11159,7768,Unknown,Hyderabad,Coimbatore,15-02-2021,03-08-2022,Unknown,10,50,FedEx,800,1200,Unknown,1,6,Wrong Item,4,Container,15
11160,8186,John,Bangalore,Hyderabad,06-11-2021,27-05-2023,Air,20,150,ABC Logistics,200,1200,Returned,1,3,Damaged,3,Unknown,30
11161,7573,Unknown,Unknown,Pune,07-05-2023,01-01-2021,Road,20,50,Unknown,500,1200,Cancelled,1,5,Damaged,2,Truck,15
11162,7599,Sita,Coimbatore,Hyderabad,05-12-2022,03-08-2021,Rail,20,20,BlueDart,200,1200,Cancelled,1,6,Damaged,2,Bike,30
11163,9033,Ram,Mumbai,Hyderabad,09-04-2023,21-04-2023,Unknown,5,150,Gati,1000,700,Returned,1,6,Wrong Item,5,Truck,20
11164,13428,Vikram,Coimbatore,Unknown,20-11-2021,25-12-2021,Unknown,20,150,Gati,800,700,Delayed,1,2,Unknown,2,Unknown,30
11165,6304,Unknown,Chennai,Unknown,08-03-2023,20-02-2021,Sea,10,400,Unknown,800,2000,Returned,1,4,Wrong Item,2,Bike,20
11166,12368,Ram,Delhi,Bangalore,15-04-2021,11-02-2023,Sea,25,400,FedEx,200,1600,Delayed,1,6,Wrong Item,3,Unknown,10
11167,10877,Unknown,Unknown,Mumbai,12-02-2021,12-06-2021,Rail,10,150,BlueDart,800,1200,Cancelled,1,3,Unknown,3,Unknown,10
11168,6301,Unknown,Chennai,Kolkata,15-06-2021,10-05-2023,Air,25,400,Unknown,500,1200,Unknown,1,3,Unknown,4,Container,15
11169,7541,Vikram,Mumbai,Hyderabad,03-03-2023,28-09-2022,Sea,20,150,ABC Logistics,800,300,Returned,1,6,Damaged,3,Mini Van,20
11170,7051,Aisha,Kolkata,Unknown,02-09-2021,29-05-2023,Sea,30,300,Unknown,800,700,Delayed,1,4,Damaged,5,Unknown,15
11171,11809,Vikram,Unknown,Unknown,20-10-2021,19-07-2022,Sea,25,150,BlueDart,1000,700,In Transit,1,8,Damaged,3,Container,30
11172,13633,Vikram,Coimbatore,Pune,30-03-2023,14-05-2023,Sea,20,150,Unknown,800,1200,In Transit,1,6,Unknown,1,Bike,20
11173,13996,Vikram,Hyderabad,Pune,23-08-2022,18-07-2022,Rail,20,200,DHL,1000,1200,Returned,1,8,Unknown,1,Unknown,10
11174,5074,Unknown,Delhi,Delhi,04-07-2021,17-07-2021,Unknown,20,100,BlueDart,1000,300,Delivered,1,1,Unknown,3,Mini Van,20
11175,11981,John,Pune,Hyderabad,30-01-2022,16-05-2023,Road,5,100,ABC Logistics,800,1600,Returned,1,6,Wrong Item,4,Truck,25
11176,10475,Vikram,Chennai,Bangalore,10-06-2022,14-07-2022,Road,10,200,ABC Logistics,1000,1600,Cancelled,1,5,Unknown,1,Truck,20
11177,13232,Unknown,Pune,Mumbai,25-04-2023,05-03-2022,Air,15,50,ABC Logistics,1500,1600,Cancelled,1,2,Unknown,3,Unknown,10
11178,12184,Sita,Coimbatore,Mumbai,21-09-2021,08-02-2022,Unknown,5,50,Gati,800,2000,In Transit,1,10,Damaged,2,Truck,10
11179,10796,Sita,Coimbatore,Coimbatore,11-06-2023,11-10-2021,Unknown,15,50,Unknown,1000,2000,Delayed,1,6,Damaged,3,Unknown,15
11180,12141,Unknown,Unknown,Coimbatore,01-01-2021,08-07-2022,Road,20,20,Gati,1000,1200,In Transit,1,3,Unknown,5,Mini Van,25
11181,6622,Ram,Kolkata,Delhi,13-11-2022,27-05-2023,Unknown,20,150,DHL,500,1200,Delayed,1,6,Unknown,5,Container,20
11182,13041,John,Kolkata,Kolkata,15-07-2022,17-06-2023,Road,20,50,BlueDart,800,300,Unknown,1,10,Unknown,2,Unknown,25
11183,5341,Ram,Bangalore,Coimbatore,15-03-2021,02-06-2021,Road,20,300,FedEx,800,1200,Returned,1,10,Unknown,3,Unknown,10
11184,7074,Unknown,Hyderabad,Chennai,08-01-2022,10-08-2022,Air,25,200,Unknown,800,1200,Delivered,1,9,Unknown,4,Container,20
11185,12992,Sita,Mumbai,Delhi,01-12-2021,31-07-2022,Sea,5,100,DHL,800,300,Cancelled,1,9,Unknown,3,Unknown,20
11186,5645,Unknown,Mumbai,Mumbai,19-04-2022,21-04-2021,Air,20,200,Unknown,500,1200,Returned,1,8,Wrong Item,1,Mini Van,30
11187,9263,Sita,Coimbatore,Mumbai,30-10-2022,29-07-2022,Road,20,100,FedEx,1500,300,In Transit,1,2,Late,3,Unknown,25
11188,13801,Aisha,Chennai,Bangalore,02-06-2022,26-06-2022,Unknown,25,50,Unknown,800,2000,Unknown,1,6,Damaged,5,Unknown,20
11189,11136,Vikram,Unknown,Unknown,11-09-2021,25-07-2021,Sea,10,300,FedEx,1500,1600,Unknown,1,2,Unknown,5,Mini Van,30
11190,13646,Unknown,Mumbai,Chennai,25-07-2022,06-11-2022,Unknown,20,150,DHL,1000,700,Returned,1,6,Damaged,4,Bike,15
11191,14900,Sita,Mumbai,Kolkata,28-11-2022,05-03-2023,Unknown,10,150,BlueDart,800,1200,Delivered,1,2,Damaged,3,Truck,10
11192,7969,Unknown,Chennai,Pune,07-07-2021,31-05-2022,Unknown,20,400,Unknown,800,300,Delayed,1,5,Damaged,3,Truck,10
11193,8028,Unknown,Hyderabad,Delhi,06-05-2023,16-01-2021,Sea,10,50,FedEx,200,300,Unknown,1,6,Unknown,1,Truck,20
11194,12643,Ram,Delhi,Coimbatore,02-04-2023,14-08-2022,Unknown,25,50,Gati,800,1200,Delivered,1,10,Wrong Item,5,Unknown,20
11195,7681,Unknown,Kolkata,Unknown,25-08-2021,16-06-2021,Sea,20,200,Gati,800,700,In Transit,1,9,Damaged,5,Truck,20
11196,8629,Ram,Unknown,Bangalore,12-01-2021,06-05-2021,Unknown,5,300,DHL,500,1200,Delivered,1,7,Wrong Item,1,Unknown,15
11197,9225,Vikram,Unknown,Mumbai,18-01-2023,02-01-2022,Road,20,300,Unknown,200,300,Cancelled,1,7,Late,3,Unknown,15
11198,8067,Vikram,Unknown,Unknown,07-02-2021,04-01-2023,Rail,15,20,Unknown,800,1200,Unknown,1,3,Late,3,Bike,20
11199,10941,Aisha,Chennai,Delhi,21-08-2022,29-03-2023,Unknown,20,200,Unknown,800,1600,Delivered,1,3,Unknown,3,Container,20
11200,6386,Unknown,Unknown,Hyderabad,25-05-2021,08-05-2021,Air,20,300,FedEx,200,1200,Returned,1,10,Damaged,3,Container,25
11201,7866,Unknown,Coimbatore,Kolkata,20-02-2022,07-03-2022,Unknown,25,150,DHL,500,700,Delayed,1,3,Unknown,5,Unknown,30
11202,9788,John,Bangalore,Hyderabad,04-01-2021,17-11-2021,Air,15,150,Unknown,800,700,Cancelled,1,1,Unknown,3,Unknown,10
11203,10490,Ram,Chennai,Delhi,18-05-2021,03-05-2022,Rail,20,300,Unknown,800,1600,Cancelled,1,6,Unknown,2,Bike,25
11204,9124,Vikram,Chennai,Hyderabad,09-07-2022,14-02-2022,Sea,20,150,Gati,800,1600,Cancelled,1,8,Unknown,3,Mini Van,15
11205,13340,Unknown,Kolkata,Kolkata,02-03-2021,14-11-2021,Rail,20,20,DHL,200,700,In Transit,1,6,Late,5,Unknown,20
11206,8850,Ram,Unknown,Unknown,25-08-2022,06-02-2023,Air,30,150,FedEx,800,1600,In Transit,1,6,Unknown,4,Container,25
11207,10415,Vikram,Pune,Delhi,11-05-2023,21-04-2022,Rail,20,300,FedEx,200,1200,Returned,1,2,Damaged,3,Bike,20
11208,12679,Sita,Delhi,Unknown,31-01-2023,17-10-2022,Road,20,150,Gati,800,1600,Delayed,1,6,Damaged,4,Mini Van,20
11209,11819,Ram,Bangalore,Hyderabad,10-02-2022,21-12-2021,Rail,20,50,Unknown,1000,1200,Delivered,1,7,Late,3,Unknown,30
11210,14328,Sita,Chennai,Kolkata,27-04-2023,16-12-2022,Unknown,20,150,ABC Logistics,500,1600,Returned,1,9,Unknown,3,Unknown,20
11211,13378,Ram,Bangalore,Coimbatore,27-04-2023,06-08-2021,Road,25,50,ABC Logistics,800,700,In Transit,1,2,Wrong Item,5,Truck,20
11212,14442,John,Chennai,Pune,22-02-2022,21-12-2022,Unknown,25,50,Unknown,800,300,Returned,1,1,Late,5,Unknown,20
11213,6333,Aisha,Hyderabad,Kolkata,01-05-2023,01-08-2022,Rail,5,150,BlueDart,1500,1200,Delayed,1,5,Unknown,1,Bike,20
11214,9150,Unknown,Kolkata,Bangalore,28-06-2022,04-10-2022,Road,20,150,Gati,800,700,Returned,1,10,Wrong Item,3,Unknown,10
11215,11766,Unknown,Coimbatore,Pune,11-07-2022,24-07-2022,Road,25,200,BlueDart,1000,1200,Unknown,1,5,Unknown,3,Container,30
11216,7711,Unknown,Hyderabad,Coimbatore,15-08-2021,02-08-2022,Rail,15,400,Unknown,800,1200,Unknown,1,1,Damaged,1,Unknown,20
11217,9853,Unknown,Unknown,Chennai,22-01-2022,16-11-2022,Unknown,15,300,Unknown,1500,1600,Unknown,1,9,Wrong Item,3,Unknown,25
11218,11212,Sita,Unknown,Unknown,29-11-2021,08-02-2022,Sea,20,300,Gati,800,1600,Cancelled,1,3,Unknown,4,Bike,10
11219,12479,Unknown,Unknown,Mumbai,07-08-2021,24-06-2021,Sea,20,300,FedEx,1000,300,Delivered,1,2,Damaged,4,Unknown,10
